gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,Churn
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,21.1,490.65,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,70.21154449357395,70.21154449357395,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.64276054737174,69.64276054737174,0,1
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,54.870520366981964,195.78494231193469,0,1
0,0,1,0,1,1,1,0,1,2,0,2,2,0,1,2,104.35265773971885,3406.0638973282303,2,1
1,0,1,1,1,2,0,0,2,0,2,2,0,1,1,2,70.7,3770.0,4,0
0,0,1,0,1,2,1,2,2,2,2,2,2,2,0,0,114.9,7843.55,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,3,0
0,1,1,0,1,2,1,0,0,2,2,0,0,0,1,2,83.05,1258.3,1,1
0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,2,75.13262361137738,521.3127695491019,0,1
1,1,1,0,1,2,0,2,2,0,2,0,0,0,0,2,64.2,475.0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,50.55,50.55,0,1
0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,2,60.01106967247807,60.01106967247807,0,1
0,0,0,0,1,2,1,0,0,1,0,2,0,0,1,1,92.59100546558543,193.68507181897039,0,1
0,0,0,0,1,2,1,0,2,2,2,2,2,0,0,2,111.1,6014.85,4,1
0,1,0,0,1,0,1,2,2,0,0,0,0,0,1,1,79.2,3233.85,3,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,3,79.65,152.7,0,1
1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,74.76497931038722,74.76497931038722,0,1
1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1,1
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,24.45,1385.85,4,0
1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,2,40.2,40.2,0,1
0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,82.4991171241658,920.6674281175617,0,1
1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,2,0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.65,70.65,0,1
0,0,0,0,1,0,1,1,0,1,0,0,2,0,1,2,89.18048878573475,453.65633973710686,0,1
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.91245946094224,80.91245946094224,0,1
0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,116.45,8013.55,5,0
0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,2,94.87356080512127,1531.1382965551863,1,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,74.03941025482013,305.55,0,1
1,1,1,0,1,2,0,2,0,2,2,0,2,2,0,1,75.15,3480.35,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44.990265053503194,96.46581928805732,0,1
1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,96.2,3183.4,2,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.1154733263955,70.1154733263955,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,19.75,265.75,1,0
0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3615.6,2,1
0,1,0,0,1,2,1,0,0,2,0,2,2,1,1,0,100.15,4459.8,3,0
1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,4,0
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,76.69143150661812,1894.8543395773127,1,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1160.45,3,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1436.95,5,0
1,0,1,0,1,2,1,0,2,2,2,2,2,2,1,0,111.3,7567.2,5,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,25.0,789.2,2,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.8,350.1,1,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,0,1
0,1,1,0,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25,5,0
0,0,1,1,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3623.95,5,0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,78.8,1641.3,1,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,20.85,1327.4,5,0
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,0,91.55,5963.95,5,0
0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,2,85.3699351698796,453.95430295656263,0,1
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1698.55,5,0
0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,1,90.38937007920592,1422.883032050759,1,1
1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,1,90.01871100877523,190.08256201527118,0,1
0,1,0,0,1,0,1,0,0,1,0,1,2,0,1,1,93.43712932397273,743.3325203084997,0,1
0,1,0,0,1,1,1,1,2,0,0,2,2,0,1,0,105.14947782961248,4057.905343818359,3,1
1,0,0,0,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3883.3,4,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,25.1,611.45,1,0
1,1,1,0,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,1,0
0,0,0,0,1,1,1,0,0,0,0,2,0,0,1,2,86.53437635967714,1060.0101869885,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,54.4472995522833,192.8065166655319,0,1
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,75.00420326526951,75.00420326526951,0,1
0,1,1,0,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,5,0
0,0,0,0,1,2,1,0,0,0,0,2,1,0,1,2,92.76582157649163,195.3560563126321,0,1
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.55425047550226,69.55425047550226,0,1
1,1,0,0,0,1,0,0,2,2,0,0,0,0,0,2,36.65,1315.0,3,0
1,0,0,0,0,1,0,2,2,2,0,0,0,1,0,3,39.55,373.0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,35.5648336829437,35.5648336829437,0,1
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,19.95,1126.75,4,0
1,0,0,0,1,2,1,1,0,0,0,2,2,0,0,1,99.5005330866226,5616.20882720943,4,1
0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,45.20599493176348,527.1386054462744,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.35532770779969,83.28098890292368,0,1
1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,1,83.85,4307.1,4,0
0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,82.43245499503125,3277.1133603543476,3,1
0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,91.45,0,0
1,0,1,1,0,1,0,0,0,0,2,2,2,2,0,0,50.55,3364.55,5,0
1,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,25.0,1260.7,4,0
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,3,1
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,141.6,0,0
1,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.26653284942725,224.881335027254,0,1
0,1,1,1,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4972.1,3,0
0,0,0,0,1,0,1,0,0,0,1,2,2,0,1,2,94.0948295480193,167.51937350431223,0,1
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,0,91.33321218725752,2282.545686488186,1,1
1,0,1,1,1,0,0,0,0,2,2,2,2,2,1,0,72.95,4953.25,5,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95,0,1
0,1,1,0,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,1,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,75.78993846765158,160.70392877293094,0,1
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,3,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.6,422.5,1,0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,77.34818561939421,205.90680160948375,0,1
0,0,1,0,1,0,1,0,2,2,0,2,2,0,1,1,99.3,2431.35,1,1
1,0,1,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,1020.2,0,0
0,1,0,0,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65,4,1
1,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15,5,0
1,0,1,1,1,2,0,0,2,2,2,0,0,0,1,3,66.7,1077.05,1,0
1,0,1,1,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.65,158.95,0,0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1225.65,5,0
1,0,0,0,1,0,0,0,2,0,2,0,0,0,1,3,53.75,648.65,0,0
0,0,1,0,1,2,1,0,1,2,0,2,0,0,1,2,98.27916757099553,1059.7840752816176,0,1
0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,2,94.49891288982354,575.4504494782461,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.25,129.15,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44.64089079141311,80.56472068490872,0,1
0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,80.1,217.55,0,1
1,0,0,0,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,4,0
1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,74.77493945478945,74.77493945478945,0,1
0,0,0,1,1,0,0,2,0,2,2,2,0,1,1,1,70.8,3478.15,4,0
0,0,0,0,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,0,1
0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,85.19547042528997,1060.8338441904637,0,1
1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.9,260.9,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,0,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,72.79232316351714,132.4230305094486,0,1
1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,80.55,80.55,0,1
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1237.65,5,0
0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,1,85.01329993617284,1902.124276767073,1,1
1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,81.47658552956908,859.6053651169392,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.29844793895312,69.29844793895312,0,1
0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,102.44027159903456,3242.7742642940293,2,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,0,1
0,0,1,0,1,2,1,0,1,2,0,2,2,0,1,1,105.96758374323501,6980.954584108539,5,1
1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,541.15,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,20.05,388.6,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.45,20.45,0,0
1,0,1,0,1,2,1,2,0,2,2,2,2,2,1,1,111.9,8071.05,5,0
1,0,0,0,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,0,1
0,0,1,1,1,2,1,0,1,1,0,2,2,0,1,1,101.85997835879837,1068.3050860037583,0,1
1,0,1,0,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,5,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,1,0
0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,2,83.91269085769142,1423.7415211480259,1,1
0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,2,86.08267705276445,181.60816926319112,0,1
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,24.95,1288.0,4,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,69.81494533013539,144.33807313324246,0,1
0,1,0,0,1,2,1,2,2,2,0,2,2,0,0,1,108.1,5839.3,4,0
1,0,0,0,1,1,1,0,0,1,0,2,0,0,1,2,88.92729974322316,88.92729974322316,0,1
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,79.36370124392883,79.36370124392883,0,1
1,0,1,1,1,2,0,0,2,2,0,2,2,0,0,1,80.1,2211.8,2,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,18.8,255.55,1,0
1,0,0,1,1,2,1,2,2,2,2,2,2,2,1,2,114.6,7882.5,5,0
0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,2,53.65,404.35,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,49.17274820850772,91.1,0,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,78.82865227247093,78.82865227247093,0,1
1,0,0,0,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,3,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,1,0
1,0,1,1,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,5,0
1,0,1,0,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,4,0
0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,90.61976231175794,1047.9034089727927,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.19171648281818,306.36583033606786,0,1
1,0,0,0,1,0,0,2,2,2,2,2,0,0,1,0,72.45,2156.25,2,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.65,144.15,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25.05,25.05,0,1
0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,2,87.6022177635501,2288.822271873531,1,1
1,0,0,0,0,1,0,2,2,2,2,0,0,2,1,0,43.7,2618.3,5,0
0,1,1,0,1,1,1,0,0,0,0,2,1,0,1,2,92.34275013949464,277.4718969538205,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,3,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3,80.26156876230459,154.69564543488866,0,1
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,74.34442936283557,74.34442936283557,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.9,320.45,1,0
0,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2,104.4,242.8,0,1
1,0,1,0,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,5,0
1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05,0,1
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,70.93318195364293,997.5246465287778,1,1
0,0,0,1,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1567.0,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,0,0
1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,0,25.25,996.45,3,0
0,0,1,0,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,5,0
1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,84.8,546.95,0,1
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.35,75.35,0,1
0,0,0,0,1,1,0,1,0,2,1,2,2,1,1,1,88.45434557555566,3114.6939587628026,2,1
0,0,1,1,1,0,0,2,2,2,0,0,0,2,1,1,61.3,3346.8,4,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,74.79391965706714,152.66699912317617,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,34.74289567111646,138.63154190311838,0,1
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,1,91.3301417197835,1776.5968452526336,1,1
0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,2,87.01526712152419,762.1460412575144,0,1
1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,1,0
0,0,1,1,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3687.85,4,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,81.79525600288801,81.79525600288801,0,1
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,72.80456119111193,1472.4585188508586,1,1
1,1,1,0,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,4,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.721959814568564,89.660847487381,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,20.1,43.15,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,19.25,679.8,2,0
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,94.0,94.0,0,1
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.96327817721807,74.96327817721807,0,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,0,1
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,78.5,242.05,0,1
0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,50.2,1815.3,2,0
1,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,2,0
1,0,1,0,1,2,1,2,2,2,2,2,2,2,0,2,113.75,6561.25,4,0
0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,87.64787328681984,182.1496930066505,0,1
1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1,1
0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,1,89.49340214876038,1537.566389999999,1,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05,1,0
1,1,1,0,1,2,0,0,2,2,0,2,0,1,1,1,71.1,4140.1,4,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,20.65,595.5,2,0
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,116.55,8152.3,5,0
1,0,0,0,1,0,1,2,0,2,0,0,0,0,1,3,79.85,887.35,0,0
0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15,4,0
0,0,0,0,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2976.95,3,0
1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,2,95.60510094219146,2448.73612239728,2,1
0,0,0,0,1,2,1,1,0,0,0,2,2,0,1,2,100.31222201058948,1361.607793226968,1,1
1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,1,94.65,2104.55,1,1
0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,2,85.16721753453847,182.41431703444346,0,1
0,0,0,1,1,1,1,0,0,2,0,2,2,0,0,1,100.22453819259087,389.0556730482147,0,1
0,0,0,0,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.15,387.7,1,0
0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,59.55,1646.45,2,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,19.65,779.25,3,0
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0,0
0,0,0,0,1,0,1,0,0,2,1,0,2,0,1,2,93.98419853876982,3073.385634403983,2,1
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8476.5,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15,3,0
1,0,1,1,0,1,0,0,2,2,0,0,2,1,1,1,45.1,2049.05,3,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1167.6,4,0
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,79.85,4308.25,4,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,79.49110733554689,79.49110733554689,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,0,1
1,0,0,1,0,1,0,0,0,0,0,2,2,0,1,2,44.5,1307.8,2,0
1,1,0,0,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,5,0
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,20.150439694896534,20.150439694896534,0,1
1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,25.6,901.25,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,44.742492415391325,97.46270796645064,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,3,0
0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,2,84.33067427363312,84.33067427363312,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1252.85,4,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.4,578.5,2,0
0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,2,39.019781974399024,675.8936051201952,1,1
1,0,1,1,1,2,0,2,2,2,2,0,2,2,0,1,81.0,5750.0,5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25.165409149821155,57.821466660219734,0,1
1,1,0,0,1,2,1,0,0,1,0,2,2,0,1,2,99.64862067912517,1202.073484471528,0,1
0,0,1,1,1,0,1,0,0,0,2,2,0,0,1,2,85.75,470.95,0,1
0,0,0,0,1,1,1,0,0,2,0,2,2,0,1,2,99.7676725800853,512.0753709129515,0,1
0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,77.15,77.15,0,1
0,0,0,0,1,1,0,1,2,0,1,1,2,0,0,0,82.61924921773513,4349.428839308982,4,1
1,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,24.7,467.15,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.85,916.0,3,0
0,0,0,0,1,0,1,0,2,0,1,2,0,0,0,2,91.57363189346341,91.57363189346341,0,1
0,0,1,0,1,2,1,1,2,0,0,0,2,1,1,1,96.62908169222361,6582.345672248548,5,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.1603387867074,69.1603387867074,0,1
0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,35.49663714307034,35.49663714307034,0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,49.88223175123292,130.1011845499178,0,1
1,0,0,0,1,2,1,1,2,1,0,0,0,0,0,1,85.75191913794046,1453.1020228335462,1,1
0,0,1,0,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3857.1,5,0
0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,1,97.06533232046115,1117.8202727819632,0,1
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,3,89.8,1129.1,1,1
0,1,1,0,1,2,1,2,0,0,0,0,2,0,1,2,90.85,6470.1,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.151410059484764,20.151410059484764,0,1
0,0,0,0,1,0,0,1,2,2,1,2,2,0,0,0,86.80700345153687,2528.6383000091682,2,1
1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,0,1
1,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.5,477.7,0,1
0,0,1,1,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,3,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,0,1
0,0,1,0,1,0,0,2,2,2,2,2,2,2,1,1,84.4,5969.3,5,0
0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,3,60.9,2033.85,2,0
0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,66.05,574.5,0,0
1,0,1,1,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,5,0
0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,2,84.66918775331978,1115.199682624985,0,1
0,0,1,1,1,2,1,2,2,2,2,2,0,1,1,1,105.1,7234.8,5,0
0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,3,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.2,156.85,0,0
1,0,1,0,1,2,1,0,0,2,0,2,0,0,0,1,88.65,2683.2,2,0
0,1,0,0,1,2,1,1,2,0,0,0,2,0,1,2,95.0405388734251,2498.158191553684,2,1
0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,2,33.65,137.85,0,1
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,97.54803271978219,2118.0729995192164,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,74.5471366614281,824.8852927475223,0,1
0,0,1,1,1,2,0,0,2,2,0,0,0,2,1,0,59.8,3246.45,4,0
0,0,0,0,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,5,0
0,0,0,0,1,2,1,0,2,1,0,2,2,0,0,2,103.20409625632621,544.7638290609743,0,1
0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,2,55.8,1941.5,2,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,69.91642702658875,69.91642702658875,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,46.22792270672653,132.98520358757202,0,1
1,0,0,0,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,4,0
1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1797.1,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65,5,0
0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,50.236020301521314,114.93842132552076,0,1
0,0,1,0,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,4,0
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,98.85,4564.9,3,0
0,0,1,0,1,2,1,0,0,0,0,1,1,0,1,1,92.31280750302216,2866.6182750566873,2,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,77.66710904092616,161.35471305390004,0,1
0,0,0,0,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,3,0
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,5,0
1,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,81.4,3775.85,3,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,5,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,77.84798733439283,414.7090724236767,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,2,1,3,19.55,521.8,2,0
0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,0,96.05,4399.5,3,1
